run_index,total_runs,status,error_message,run_tag,out_file,model,feature_groups,target_group,target_indices,oos_start,horizon,hyper_freq,nmc,navg,ncpus,archi,learning_rate,patience,batch_size,Dropout,l1l2,R2OOS_mean,R2OOS_median,MSE_mean,R2OOS_1,R2OOS_2,R2OOS_3,R2OOS_4,R2OOS_5,R2OOS_6,R2OOS_7,R2OOS_8,R2OOS_9,pval_1,pval_2,pval_3,pval_4,pval_5,pval_6,pval_7,pval_8,pval_9,MSE_1,MSE_2,MSE_3,MSE_4,MSE_5,MSE_6,MSE_7,MSE_8,MSE_9
150,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p2__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p2__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,"[0.0, 0.2]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p2__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p2__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,"[0.0, 0.2]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p2__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p2__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,"[0.0, 0.2]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,[0.0],"[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p2__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p2__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,"[0.0, 0.2]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p2__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p2__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,"[0.0, 0.2]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p2__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat40__bs32__do0_0p2__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,40,32,"[0.0, 0.2]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,[0.0],"[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p2__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p2__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,"[0.0, 0.2]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p2__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p2__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,"[0.0, 0.2]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p2__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat20__bs32__do0_0p2__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,20,32,"[0.0, 0.2]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,[0.0],"[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p2__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p2__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,"[0.0, 0.2]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p2__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p2__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,"[0.0, 0.2]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p2__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p02__pat40__bs32__do0_0p2__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.02,40,32,"[0.0, 0.2]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,[0.0],"[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a16__lr0p003__pat20__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[16],0.003,20,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
